what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1410801712077
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1410801712077
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1410801712077
os,sysinfo,,,"win32",1410801712080
arch,sysinfo,,,"x86_64",1410801712080
ws,sysinfo,,,"win32",1410801712080
locale,sysinfo,,,"pt_BR",1410801712080
processors,sysinfo,,,"4",1410801712080
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1410801712080
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1410801712080
java.specification.name,sysinfo,,,"Java Platform API Specification",1410801712080
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1410801712080
java.specification.version,sysinfo,,,"1.6",1410801712080
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1410801712080
java.version,sysinfo,,,"1.6.0_25",1410801712080
java.vm.info,sysinfo,,,"mixed mode",1410801712080
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1410801712080
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1410801712081
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1410801712081
java.vm.specification.version,sysinfo,,,"1.0",1410801712081
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1410801712081
java.vm.version,sysinfo,,,"20.0-b11",1410801712081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410801715726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410801717657
opened,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410801718001
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410801718046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1410801718047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1410801718047
opened,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.IssueView",1410801720085
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.IssueView",1410801720106
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410801720942
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410801723495
