what,kind,bundleId,bundleVersion,description,time
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410802740971
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410802741340
started,bundle,ca.mcgill.cs.swevo.ppa.ui,1.2.1.201106050716,"ca.mcgill.cs.swevo.ppa.ui",1410802745526
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410802760746
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410802767068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410802768648
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410802770362
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410802773902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410802822799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410802848204
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410802934906
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410802941057
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410802947370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410802950339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410803037576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410803039299
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410803045003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410803052523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410803060252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410803062307
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410803065142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410803076183
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410803077933
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410803079717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410803085242
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410803121707
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410803123223
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410803140872
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410803146718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410803149413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410803212763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410803214537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410803244450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410803246571
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410803265366
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410803277463
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410803281350
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410803288253
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410803292764
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410803297719
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410803301567
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410803321637
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410803325646
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410803333662
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410803338214
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410803344798
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410803349093
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410803356365
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410803361404
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410803365757
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410803370772
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410803376645
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410803381957
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetsTreeView",1410803392773
activated,view,ch.usi.inf.seahawk,1.0.0,"ch.usi.inf.seahawk.views.SnippetView",1410803413813
